-0.18103,0.70442,-0.69527,8.639e-05,0.00011465,0.00012551,1.0121,0.99962
-0.18044,0.7047,-0.69523,8.5638e-05,0.00011133,0.00012443,1.0123,0.99981
-0.18005,0.70495,-0.69508,8.5028e-05,0.00010779,0.00012211,1.012,0.9998
-0.17964,0.70507,-0.6951,8.4387e-05,0.00010617,0.00012212,1.0123,0.99977
-0.17937,0.70524,-0.69491,8.342e-05,0.00010335,0.00011972,1.0124,0.99954
-0.17894,0.70543,-0.69496,7.9704e-05,9.92e-05,0.00012024,1.0122,0.99964
-0.17839,0.70474,-0.6959,6.9017e-05,9.1869e-05,0.00010806,1.0108,1.0009
-0.17806,0.70268,-0.6982,6.1667e-05,6.422e-05,7.0801e-05,1.0108,1.0013
-0.17815,0.70093,-0.70013,5.7889e-05,4.8907e-05,4.7669e-05,1.011,1.0015
-0.17816,0.69993,-0.70119,3.7901e-05,4.0872e-05,3.7292e-05,1.0113,1.0014
-0.17913,0.69853,-0.70253,2.0621e-05,3.1621e-05,2.6749e-05,1.0111,1.0024
-0.17979,0.69702,-0.7038,9.4496e-06,1.4642e-05,1.5135e-05,1.0127,0.99978
-0.1802,0.69674,-0.70388,1.1299e-05,1.6919e-05,1.9556e-05,1.0113,1.0016
-0.18013,0.69708,-0.70331,1.5253e-05,2.2363e-05,2.6972e-05,1.0113,1.0018
-0.17947,0.69928,-0.70145,3.9856e-05,0.00014126,0.00012895,1.013,1.0012
-0.17375,0.7084,-0.69118,0.00041714,0.0011262,0.0013752,1.0128,0.99936
-0.17061,0.71467,-0.68573,0.00048894,0.0014509,0.001595,1.0136,0.99976
-0.16765,0.72043,-0.68026,0.00053573,0.001609,0.0017233,1.0136,1.0001
-0.16463,0.72601,-0.67504,0.00056946,0.0017024,0.0017955,1.0138,0.99989
-0.16154,0.73157,-0.66977,0.00057226,0.001714,0.0017886,1.0138,0.99979
-0.15836,0.73712,-0.66448,0.00055724,0.0016463,0.0017178,1.0137,0.99983
-0.15531,0.74284,-0.65911,0.00052033,0.0015061,0.001582,1.0139,1.0001
-0.15216,0.74849,-0.65373,0.00046464,0.0012935,0.0013803,1.0139,0.99986
-0.14897,0.75408,-0.64835,0.00038828,0.0010196,0.0011218,1.0141,0.9999
-0.14578,0.75928,-0.6436,0.00028533,0.00073799,0.00087096,1.0141,1
-0.14294,0.76395,-0.63925,0.00019278,0.00046072,0.00062587,1.0139,1.0003
-0.14065,0.76681,-0.63639,0.00010328,0.00027402,0.00042231,1.0124,1.0008
-0.1434,0.76275,-0.64182,1.0058e-05,3.8652e-05,2.0305e-05,1.0146,1.0011
-0.14342,0.76154,-0.6427,7.5508e-06,9.405e-06,1.3352e-05,1.0107,1.0028
-0.14344,0.76084,-0.64331,7.5749e-06,8.5521e-06,1.1791e-05,1.0105,1.0028
-0.14364,0.76026,-0.64397,7.4572e-06,7.4277e-06,1.1465e-05,1.0105,1.0028
-0.14365,0.75973,-0.64439,7.4234e-06,7.3019e-06,1.1643e-05,1.0129,0.99986
-0.14366,0.75938,-0.64472,7.5899e-06,7.4736e-06,1.1215e-05,1.0133,0.99969
-0.14366,0.75904,-0.64512,7.5532e-06,6.9868e-06,1.1424e-05,1.0139,0.99956
-0.14366,0.75876,-0.64539,7.4991e-06,6.7519e-06,1.0398e-05,1.013,0.99996
-0.14376,0.75851,-0.6458,7.2691e-06,6.4967e-06,1.0563e-05,1.0135,0.99996
-0.14379,0.75814,-0.64616,7.2811e-06,5.5608e-06,9.8002e-06,1.0123,1.0009
-0.14391,0.7579,-0.64646,7.0625e-06,5.2109e-06,9.5455e-06,1.0137,1.0004
-0.14401,0.75765,-0.64663,6.934e-06,4.9686e-06,9.7507e-06,1.0112,1.0017
-0.14422,0.75736,-0.6469,6.7007e-06,5.0633e-06,9.6193e-06,1.0113,1.0018
-0.14441,0.75709,-0.64724,6.5823e-06,4.9792e-06,1.0451e-05,1.0114,1.0019
-0.14457,0.75681,-0.64758,6.4586e-06,5.8683e-06,1.0771e-05,1.0113,1.0018
-0.14454,0.75656,-0.64784,6.4654e-06,5.7241e-06,1.1768e-05,1.0097,1.0034
-0.14457,0.75646,-0.64817,6.6634e-06,5.7588e-06,1.2077e-05,1.0098,1.0035
-0.14475,0.75619,-0.64851,6.4626e-06,5.8763e-06,1.1979e-05,1.0099,1.0037
-0.14488,0.75592,-0.64869,6.7052e-06,5.5743e-06,1.1287e-05,1.0098,1.0036
-0.14489,0.7556,-0.64904,6.5067e-06,5.7438e-06,1.1146e-05,1.0106,1.0029
-0.14488,0.75533,-0.64926,6.3608e-06,5.6591e-06,1.07e-05,1.0113,1.0023
-0.14507,0.75509,-0.64951,6.6442e-06,5.6913e-06,1.0553e-05,1.0113,1.0023
-0.14503,0.75484,-0.64981,6.7787e-06,5.2708e-06,9.7023e-06,1.0097,1.0035
-0.14505,0.75461,-0.65009,6.5285e-06,4.8827e-06,9.6377e-06,1.0117,1.0024
-0.14506,0.75443,-0.65042,6.6282e-06,4.7363e-06,9.0945e-06,1.0107,1.0029
-0.145,0.75426,-0.6503,6.4463e-06,4.8329e-06,9.3551e-06,1.0104,1.0029
-0.14496,0.75428,-0.65051,6.5281e-06,4.662e-06,9.7702e-06,1.0116,1.0019
-0.14503,0.75409,-0.65049,6.4431e-06,4.752e-06,1.004e-05,1.0108,1.0021
-0.14511,0.75395,-0.65069,6.3558e-06,4.7512e-06,1.0237e-05,1.0106,1.0019
-0.1451,0.75384,-0.65081,6.215e-06,5.1164e-06,1.0453e-05,1.0106,1.002
-0.14504,0.75367,-0.65114,6.4548e-06,5.0954e-06,1.0582e-05,1.0103,1.002
-0.14524,0.75361,-0.65141,6.3582e-06,5.1519e-06,1.0986e-05,1.0119,1.0011
-0.14537,0.75347,-0.65168,6.4612e-06,5.3802e-06,1.1462e-05,1.0117,1.0014
-0.14527,0.75335,-0.65193,6.3775e-06,5.1661e-06,1.1867e-05,1.0107,1.0018
-0.14539,0.75326,-0.65226,6.2484e-06,5.0723e-06,1.2225e-05,1.0106,1.0018
-0.14537,0.75315,-0.65244,6.585e-06,5.1456e-06,1.1484e-05,1.0119,1.0014
-0.14533,0.75303,-0.65258,6.5627e-06,5.0825e-06,1.2084e-05,1.0107,1.0019
-0.14545,0.75288,-0.65301,6.3247e-06,5.0939e-06,1.1176e-05,1.011,1.0024
-0.14552,0.75273,-0.65321,6.4743e-06,5.0188e-06,1.1888e-05,1.0138,1.0011
-0.14558,0.75259,-0.65344,6.7507e-06,5.1814e-06,1.0399e-05,1.0138,1.0008
-0.14564,0.75242,-0.65353,7.2534e-06,4.9234e-06,1.0483e-05,1.0103,1.004
-0.14558,0.75236,-0.65373,7.3629e-06,4.5366e-06,9.7022e-06,1.0138,1.0003
-0.14565,0.75234,-0.65373,7.126e-06,4.5747e-06,9.6019e-06,1.0133,1.0011
-0.14561,0.75223,-0.65371,7.3106e-06,4.5246e-06,1.0027e-05,1.012,1.0028
-0.14558,0.75221,-0.65374,7.4696e-06,4.4152e-06,1.001e-05,1.0115,1.0027
-0.14559,0.75207,-0.65384,7.7349e-06,4.5228e-06,9.6939e-06,1.0114,1.0029
-0.14556,0.75193,-0.65373,7.7456e-06,4.4784e-06,9.5016e-06,1.01,1.004
-0.14557,0.75179,-0.6537,7.8974e-06,4.2517e-06,9.6707e-06,1.0099,1.0036
-0.14572,0.7517,-0.65369,8.1097e-06,4.4599e-06,8.936e-06,1.0102,1.0034
-0.14585,0.75161,-0.65377,8.6236e-06,4.1654e-06,9.3297e-06,1.0102,1.0035
-0.1458,0.75152,-0.65373,8.5959e-06,4.1436e-06,8.6541e-06,1.01,1.0034
-0.14585,0.75159,-0.65396,8.8439e-06,4.15e-06,8.9216e-06,1.0102,1.0036
-0.14573,0.7515,-0.65397,8.3829e-06,4.1322e-06,8.7581e-06,1.0101,1.0036
-0.1458,0.7514,-0.65405,8.8388e-06,4.2345e-06,9.0428e-06,1.0102,1.0036
-0.14577,0.75132,-0.65407,8.9297e-06,4.2893e-06,8.8745e-06,1.0129,1.0019
-0.14574,0.75132,-0.65413,8.695e-06,4.3655e-06,8.2076e-06,1.0099,1.0036
-0.14583,0.75117,-0.6542,8.4718e-06,4.3141e-06,8.0436e-06,1.0121,1.0012
-0.1458,0.75119,-0.65423,8.1599e-06,4.2381e-06,7.9749e-06,1.0122,1.0016
-0.14584,0.75113,-0.65431,8.1926e-06,4.1665e-06,7.759e-06,1.012,1.0013
-0.14591,0.75118,-0.65442,8.0782e-06,4.443e-06,7.8162e-06,1.0122,1.0014
-0.14578,0.75113,-0.6545,7.8123e-06,4.4877e-06,8.0489e-06,1.012,1.0014
-0.14571,0.7511,-0.65452,7.3287e-06,4.6786e-06,8.0362e-06,1.012,1.0012
-0.14576,0.751,-0.65461,7.302e-06,5.0051e-06,8.0444e-06,1.0119,1.0012
-0.14567,0.75088,-0.65456,6.8029e-06,4.9549e-06,8.0125e-06,1.01,1.0033
-0.14577,0.75084,-0.65476,7.063e-06,5.2386e-06,8.1798e-06,1.0102,1.0035
-0.14584,0.75082,-0.65474,6.6044e-06,5.2852e-06,8.3571e-06,1.0099,1.0034
-0.14591,0.75071,-0.65484,6.417e-06,5.0921e-06,8.3741e-06,1.0098,1.0034
-0.14602,0.75064,-0.65493,6.9094e-06,4.922e-06,8.132e-06,1.0105,1.003
-0.14598,0.75067,-0.65489,7.0092e-06,5.1136e-06,8.5777e-06,1.0106,1.0029
-0.146,0.7506,-0.65492,6.8527e-06,5.1118e-06,8.6716e-06,1.012,1.0014
-0.14601,0.75054,-0.6551,6.8866e-06,5.1688e-06,8.9111e-06,1.0115,1.0023
-0.14606,0.75045,-0.6553,6.4825e-06,4.8203e-06,9.2578e-06,1.0104,1.003
-0.14615,0.75042,-0.65547,6.4601e-06,4.7106e-06,9.6567e-06,1.011,1.003
-0.1462,0.75028,-0.65559,6.495e-06,4.9155e-06,9.9547e-06,1.0111,1.0029
-0.14619,0.7503,-0.65566,6.3034e-06,4.714e-06,1.0101e-05,1.0103,1.004
-0.14617,0.7502,-0.65577,6.6326e-06,4.6998e-06,1.0085e-05,1.0125,1.0016
-0.14624,0.75012,-0.65577,6.4259e-06,4.6051e-06,1.0192e-05,1.0105,1.0035
-0.14609,0.75002,-0.65588,7.1628e-06,4.9725e-06,1.0809e-05,1.0106,1.0041
-0.14625,0.74883,-0.65745,2.085e-05,2.4859e-05,4.3374e-05,1.0115,1.0033
-0.14607,0.74669,-0.6599,2.7554e-05,6.9396e-05,0.000107,1.0119,1.003
-0.1455,0.74464,-0.6624,3.3824e-05,0.00010078,0.00014845,1.0121,1.0032
-0.14513,0.74255,-0.66485,3.5395e-05,0.00012477,0.00018077,1.012,1.0034
-0.14484,0.74035,-0.66724,3.5941e-05,0.00014508,0.00020212,1.0119,1.0032
-0.14439,0.738,-0.66969,3.7017e-05,0.00015782,0.00021579,1.012,1.0032
-0.14417,0.73552,-0.67243,3.6898e-05,0.00016543,0.0002245,1.0134,1.0014
-0.14385,0.73313,-0.6751,3.6468e-05,0.00016346,0.00021998,1.0131,1.0019
-0.14362,0.73061,-0.67777,3.639e-05,0.00014738,0.00019718,1.0116,1.003
-0.14346,0.72814,-0.68054,3.5894e-05,0.00012111,0.00016357,1.0137,1.0019
-0.14316,0.72568,-0.68314,3.5374e-05,8.3777e-05,0.00011244,1.0132,1.0018
-0.1431,0.72317,-0.68585,3.4679e-05,3.2353e-05,4.6444e-05,1.0137,1.0017
-0.1427,0.72186,-0.68711,1.9076e-05,1.368e-05,2.308e-05,1.012,1.0019
-0.14267,0.72148,-0.6875,1.2355e-05,1.0275e-05,1.4414e-05,1.0118,1.0023
-0.14301,0.72102,-0.68789,8.7795e-06,7.36e-06,1.3033e-05,1.0115,1.0024
-0.14316,0.72059,-0.68828,8.9043e-06,5.6719e-06,1.2496e-05,1.0118,1.0024
-0.1433,0.72022,-0.68866,8.9692e-06,5.1023e-06,1.1376e-05,1.0118,1.0025
-0.14356,0.71994,-0.6889,8.4812e-06,4.5898e-06,9.9989e-06,1.0115,1.0016
-0.14355,0.71986,-0.68891,8.6402e-06,4.8802e-06,1.0229e-05,1.0101,1.0031
-0.14362,0.71979,-0.68895,8.5748e-06,5.0108e-06,1.0693e-05,1.0119,1.0018
-0.14364,0.71981,-0.68917,9.0659e-06,5.2851e-06,1.1401e-05,1.0103,1.0032
-0.14371,0.71975,-0.68923,9.4296e-06,5.1904e-06,1.217e-05,1.0109,1.0032
-0.14379,0.71976,-0.68921,9.2443e-06,5.265e-06,1.2763e-05,1.0103,1.0032
-0.14375,0.71979,-0.68931,9.3133e-06,5.3295e-06,1.2163e-05,1.011,1.003
-0.1437,0.71971,-0.6894,9.3769e-06,5.3306e-06,1.2694e-05,1.0099,1.0036
-0.14364,0.7197,-0.68934,9.2935e-06,5.2699e-06,1.2598e-05,1.0099,1.0036
-0.1436,0.71964,-0.68936,9.3573e-06,5.386e-06,1.2487e-05,1.01,1.0035
-0.14369,0.71961,-0.68932,9.0783e-06,5.3771e-06,1.2326e-05,1.01,1.0034
-0.14376,0.71958,-0.68946,9.1873e-06,5.5449e-06,1.2886e-05,1.0113,1.0023
-0.14373,0.71969,-0.6896,9.2316e-06,5.5937e-06,1.3326e-05,1.0102,1.0035
-0.14365,0.7197,-0.68973,9.2162e-06,5.507e-06,1.3464e-05,1.0119,1.0025
-0.14373,0.71968,-0.68994,9.3546e-06,5.3536e-06,1.4031e-05,1.0104,1.0037
-0.14377,0.71961,-0.68982,9.0887e-06,5.3956e-06,1.3544e-05,1.0104,1.0036
-0.14366,0.71963,-0.68985,8.9043e-06,5.3107e-06,1.2664e-05,1.0103,1.0038
-0.14368,0.71955,-0.6901,8.8687e-06,5.338e-06,1.151e-05,1.0106,1.0039
-0.14372,0.71954,-0.6902,9.0056e-06,5.2423e-06,1.1124e-05,1.0105,1.004
-0.14373,0.71947,-0.69034,9.0168e-06,5.4057e-06,1.0656e-05,1.0108,1.0039
-0.14374,0.71935,-0.69054,9.3099e-06,5.4795e-06,1.0312e-05,1.0108,1.0041
-0.14376,0.71921,-0.69067,8.8729e-06,5.4958e-06,1.0088e-05,1.0108,1.0042
-0.14376,0.71909,-0.6908,8.6718e-06,5.3408e-06,1.0253e-05,1.0109,1.0042
-0.14365,0.71904,-0.69087,8.617e-06,5.272e-06,1.0218e-05,1.0109,1.0042
-0.14369,0.71887,-0.69086,8.7904e-06,5.1053e-06,1.0198e-05,1.011,1.004
-0.14373,0.71878,-0.69084,8.5583e-06,4.884e-06,1.0164e-05,1.0108,1.0039
-0.14365,0.71866,-0.69076,8.6308e-06,5.0058e-06,9.8313e-06,1.0107,1.0039
-0.14362,0.71863,-0.69087,8.5481e-06,4.6531e-06,9.4897e-06,1.0107,1.0038
-0.1437,0.71857,-0.69101,8.4249e-06,4.655e-06,9.7263e-06,1.0108,1.0039
-0.14351,0.71858,-0.69111,8.4705e-06,4.8509e-06,9.9567e-06,1.011,1.0038
-0.14355,0.71847,-0.69106,8.3905e-06,4.9694e-06,1.0143e-05,1.0109,1.0037
-0.14354,0.71848,-0.69101,8.4249e-06,4.9509e-06,1.0007e-05,1.0119,1.0026
-0.14353,0.71851,-0.69095,8.0526e-06,4.9294e-06,9.9101e-06,1.0106,1.0037
-0.1435,0.71853,-0.69098,8.3208e-06,5.0482e-06,1.0354e-05,1.0106,1.0036
-0.14342,0.71859,-0.69094,8.2906e-06,5.1988e-06,9.7652e-06,1.0105,1.0037
-0.14345,0.71857,-0.69104,8.0866e-06,5.2137e-06,1.0032e-05,1.0106,1.0038
-0.14338,0.71862,-0.69109,7.8549e-06,5.2644e-06,9.4534e-06,1.0106,1.0041
-0.14345,0.71863,-0.69123,8.0537e-06,5.2934e-06,9.3273e-06,1.0108,1.0042
-0.14342,0.7187,-0.69129,7.9134e-06,5.1428e-06,9.0725e-06,1.0105,1.0044
-0.14349,0.7184,-0.69155,7.8142e-06,6.0508e-06,9.471e-06,1.0105,1.0043
-0.14341,0.71811,-0.69175,7.7976e-06,6.8083e-06,1.0626e-05,1.0105,1.0042
-0.14352,0.71783,-0.69211,7.5114e-06,7.5523e-06,1.2104e-05,1.0105,1.0042
-0.14345,0.71757,-0.69251,7.9366e-06,7.9343e-06,1.2446e-05,1.0106,1.0043
-0.14347,0.71728,-0.69279,7.9628e-06,8.437e-06,1.2325e-05,1.0105,1.0044
-0.14335,0.71685,-0.69321,8.038e-06,8.981e-06,1.2228e-05,1.0104,1.0043
-0.14334,0.71656,-0.69352,7.7064e-06,9.1229e-06,1.2068e-05,1.01,1.005
-0.14345,0.71623,-0.69394,7.9439e-06,8.6225e-06,1.1438e-05,1.0105,1.0042
-0.14338,0.71591,-0.69412,7.9727e-06,8.5414e-06,1.1217e-05,1.0107,1.0043
-0.14326,0.71558,-0.69447,8.4339e-06,7.9261e-06,1.0596e-05,1.0107,1.0042
-0.14317,0.71522,-0.69474,8.1116e-06,7.0063e-06,1.0151e-05,1.0107,1.0041
-0.1432,0.71495,-0.69508,8.2602e-06,6.2561e-06,9.0596e-06,1.0107,1.0042
-0.1432,0.71485,-0.69525,8.5339e-06,6.1465e-06,9.4937e-06,1.012,1.0029
-0.14317,0.71477,-0.69544,8.4029e-06,6.0105e-06,9.5717e-06,1.0119,1.0032
-0.14315,0.71465,-0.69537,8.485e-06,5.5147e-06,9.2173e-06,1.0117,1.0033
-0.1432,0.71449,-0.69536,8.6849e-06,5.5074e-06,9.2066e-06,1.0115,1.0032
-0.14316,0.71446,-0.69554,8.6134e-06,5.436e-06,9.9251e-06,1.0106,1.0043
-0.14322,0.71449,-0.69554,8.8423e-06,5.2987e-06,1.0099e-05,1.0106,1.0043
-0.14331,0.71442,-0.69563,9.3096e-06,5.0399e-06,9.7763e-06,1.0106,1.0043
-0.14322,0.71432,-0.6957,9.0818e-06,5.1009e-06,9.5105e-06,1.0106,1.0044
-0.14328,0.71428,-0.6957,9.4789e-06,5.1844e-06,9.6494e-06,1.0106,1.0042
-0.14338,0.71413,-0.69568,8.9125e-06,5.017e-06,9.7793e-06,1.0104,1.0041
-0.14342,0.71407,-0.69572,8.9554e-06,4.9763e-06,9.7485e-06,1.0105,1.0042
-0.14341,0.71387,-0.69582,8.9922e-06,4.7828e-06,1.0051e-05,1.0106,1.0041
-0.14337,0.71393,-0.69573,8.9402e-06,4.9662e-06,9.7677e-06,1.0105,1.0039
-0.14347,0.71392,-0.69553,9.0377e-06,5.07e-06,9.7108e-06,1.0103,1.0038
-0.14355,0.71392,-0.69554,9.099e-06,5.2511e-06,1.0198e-05,1.0105,1.0038
-0.14347,0.71394,-0.69558,8.5724e-06,5.3485e-06,1.0412e-05,1.0106,1.0038
-0.14361,0.71383,-0.69555,8.7086e-06,5.3568e-06,1.0424e-05,1.0105,1.0036
-0.14368,0.71379,-0.69559,8.4068e-06,5.2584e-06,1.0232e-05,1.0105,1.0035
-0.14373,0.71371,-0.69564,8.2313e-06,5.5246e-06,1.0664e-05,1.0105,1.0035
-0.14377,0.71363,-0.69561,8.3444e-06,5.5476e-06,1.0877e-05,1.0104,1.0035
-0.14374,0.7137,-0.69564,8.0588e-06,5.561e-06,1.1225e-05,1.0104,1.0035
-0.1437,0.71379,-0.69564,8.3973e-06,5.4023e-06,1.1228e-05,1.0104,1.0036
